FID,GEOMETRIA,gml_id,ID_EQ_ED,NOME,INSTANCIA,TIPO_LOGRADOURO,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,REGIONAL
ESCOLAS_PARTICULARES.531,POINT (611246.88703734 7796901.83422684),ESCOLAS_PARTICULARES.2643.Particular.ENFERMINAS- ESCOLA DE ENFERMAGEM DE MINAS GERAIS-UNIDADE BELO HORIZONTE,2643,ENFERMINAS- ESCOLA DE ENFERMAGEM DE MINAS GERAIS-UNIDADE BELO HORIZONTE,Particular,AVE,AFONSO PENA,941,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.532,POINT (612450.3020456 7794681.75611729),ESCOLAS_PARTICULARES.1998.Particular.FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS - UTRAMIG,1998,FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS - UTRAMIG,Particular,AVE,AFONSO PENA,3400,,Cruzeiro,CENTRO-SUL
ESCOLAS_PARTICULARES.533,POINT (611566.5206998 7796383.1598015),ESCOLAS_PARTICULARES.2227.Particular.CENTRO DE FORMACAO ARTISTICA - CEFAR FUNDACAO CLOVIS SALGADO,2227,CENTRO DE FORMACAO ARTISTICA - CEFAR FUNDACAO CLOVIS SALGADO,Particular,AVE,AFONSO PENA,1537,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.534,POINT (613265.57691699 7793947.94548232),ESCOLAS_PARTICULARES.2822.Particular.COLÉGIO OLIMPO,2822,COLÉGIO OLIMPO,Particular,AVE,DOS BANDEIRANTES,2222,,Mangabeiras,CENTRO-SUL
ESCOLAS_PARTICULARES.535,POINT (610665.3323767 7799144.80767608),ESCOLAS_PARTICULARES.2074.Particular.ESC ADV DA CONCORDIA,2074,ESC ADV DA CONCORDIA,Particular,RUA,BEBERIBE,222,,Concórdia,NORDESTE
ESCOLAS_PARTICULARES.536,POINT (607170.64461393 7798768.73422475),ESCOLAS_PARTICULARES.2698.Particular.CEIA C INF ANDREIA AZEVEDO,2698,CEIA C INF ANDREIA AZEVEDO,Particular,RUA,ATLANTIDA,345,,Caiçara-Adelaide,NOROESTE
ESCOLAS_PARTICULARES.537,POINT (608740.14212554 7795802.078079),ESCOLAS_PARTICULARES.2238.Particular.INSTITUTO MODAL,2238,INSTITUTO MODAL,Particular,RUA,BERNARDINO DE LIMA,358,,Gutierrez,OESTE
ESCOLAS_PARTICULARES.538,POINT (610006.61310511 7794818.34831435),ESCOLAS_PARTICULARES.2385.Particular.TERRA DO SABER ESCOLA DE EDUCACAO INFANTIL,2385,TERRA DO SABER ESCOLA DE EDUCACAO INFANTIL,Particular,RUA,BERNARDO MASCARENHAS,515,,Cidade Jardim,CENTRO-SUL
ESCOLAS_PARTICULARES.539,POINT (611676.63570453 7801404.31775936),ESCOLAS_PARTICULARES.2707.Particular.ESCOLA BIOCÊNTRICA,2707,ESCOLA BIOCÊNTRICA,Particular,RUA,MATOS DA SILVEIRA,123,,Ipiranga,NORDESTE
ESCOLAS_PARTICULARES.540,POINT (613960.25631555 7796970.34028262),ESCOLAS_PARTICULARES.2200.Particular.INST EDUC ANJINHO DOURADO,2200,INST EDUC ANJINHO DOURADO,Particular,RUA,MARACANA,192,,Santa Efigênia,LESTE
ESCOLAS_PARTICULARES.541,POINT (608942.13232741 7794969.53754022),ESCOLAS_PARTICULARES.2029.Particular.ESC MUNDO FELIZ,2029,ESC MUNDO FELIZ,Particular,RUA,MARECHAL HERMES,895,,Gutierrez,OESTE
ESCOLAS_PARTICULARES.542,POINT (607285.80607537 7794343.80490628),ESCOLAS_PARTICULARES.2790.Particular.CENTRO EDUCACIONAL ARTE E CRIANÇA LTDA,2790,CENTRO EDUCACIONAL ARTE E CRIANÇA LTDA,Particular,RUA,SANTOS,866,,Jardim América,OESTE
ESCOLAS_PARTICULARES.543,POINT (608228.99872932 7806828.61365965),ESCOLAS_PARTICULARES.2109.Particular.COLEGIO SANTA BRANCA,2109,COLEGIO SANTA BRANCA,Particular,RUA,SAO JOAO DA LAGOA,380,,Santa Branca,PAMPULHA
ESCOLAS_PARTICULARES.544,POINT (610749.68736384 7794378.09792604),ESCOLAS_PARTICULARES.2453.Particular.ESC CASTELO MAGICO,2453,ESC CASTELO MAGICO,Particular,RUA,SAO DOMINGOS DO PRATA,650,,Santo Antônio,CENTRO-SUL
ESCOLAS_PARTICULARES.545,POINT (611226.66822715 7794218.13048695),ESCOLAS_PARTICULARES.2596.Particular.CLIC ACONCHEGO - CENTRO LUDIGO PARA BEBES LTDA,2596,CLIC ACONCHEGO - CENTRO LUDIGO PARA BEBES LTDA,Particular,RUA,SAO DOMINGOS DO PRATA,141,,São Pedro,CENTRO-SUL
ESCOLAS_PARTICULARES.546,POINT (607863.7243187 7792632.64320828),ESCOLAS_PARTICULARES.2494.Particular.INSTITUTO EDUCACIONAL PRIMEIROS PASSOS LTDA,2494,INSTITUTO EDUCACIONAL PRIMEIROS PASSOS LTDA,Particular,RUA,PROFESSOR DUQUE,196,,Havaí,OESTE
ESCOLAS_PARTICULARES.547,POINT (602684.70741666 7790541.7987936),ESCOLAS_PARTICULARES.2725.Particular.ATOS SCHOOL EDUCACIONAL,2725,ATOS SCHOOL EDUCACIONAL,Particular,RUA,AGNELO MACEDO,580,,Barreiro,BARREIRO
ESCOLAS_PARTICULARES.548,POINT (612325.08889997 7805514.21120246),ESCOLAS_PARTICULARES.2585.Particular.IEMP INSTITUTO EDUCACIONAL MANOEL PINHEIRO,2585,IEMP INSTITUTO EDUCACIONAL MANOEL PINHEIRO,Particular,RUA,CURIATA,291,,Guarani,NORTE
ESCOLAS_PARTICULARES.549,POINT (603065.45927703 7790680.90047986),ESCOLAS_PARTICULARES.2189.Particular.INSTITUTO INOVAR,2189,INSTITUTO INOVAR,Particular,RUA,DOMICIANO VIEIRA,54,,Barreiro,BARREIRO
ESCOLAS_PARTICULARES.550,POINT (603344.87795684 7790578.17139007),ESCOLAS_PARTICULARES.2020.Particular.COLEGIO SANTA RITA DE CASSIA,2020,COLEGIO SANTA RITA DE CASSIA,Particular,RUA,COSTA BELEM,122,,Barreiro,BARREIRO
ESCOLAS_PARTICULARES.551,POINT (604163.34396997 7789674.59531036),ESCOLAS_PARTICULARES.2831.Particular.IEDAM,2831,IEDAM,Particular,RUA,DONA GIUSEPPELA,345,,Milionários,BARREIRO
ESCOLAS_PARTICULARES.552,POINT (608948.07758115 7798745.14902544),ESCOLAS_PARTICULARES.2360.Particular.ESC INF ESTRELINHA MAGICA,2360,ESC INF ESTRELINHA MAGICA,Particular,RUA,GLOCINIA,248,,Santo André,NOROESTE
ESCOLAS_PARTICULARES.553,POINT (598068.73325484 7791136.50774232),ESCOLAS_PARTICULARES.2674.Particular.CEMA - CENTRO EDUCACIONAL MARIA APARECIDA,2674,CEMA - CENTRO EDUCACIONAL MARIA APARECIDA,Particular,RUA,GRACINDA VIEIRA,25,,Lindéia,BARREIRO
ESCOLAS_PARTICULARES.554,POINT (609771.96935983 7803835.03299432),ESCOLAS_PARTICULARES.2671.Particular.COL PAMPULHA,2671,COL PAMPULHA,Particular,RUA,GARUMA,692,,Jaraguá,PAMPULHA
ESCOLAS_PARTICULARES.555,POINT (605358.81823016 7809914.66550274),ESCOLAS_PARTICULARES.2123.Particular.INSTITUTO EDUCACIONAL SETE ANOES,2123,INSTITUTO EDUCACIONAL SETE ANOES,Particular,RUA,GAVEA,72,,Lagoinha Leblon,VENDA NOVA
ESCOLAS_PARTICULARES.556,POINT (613543.36291963 7798140.51209754),ESCOLAS_PARTICULARES.2158.Particular.INAPLIC C DE EDUC ESPECIAL,2158,INAPLIC C DE EDUC ESPECIAL,Particular,RUA,POUSO ALEGRE,2758,,Santa Tereza,LESTE
ESCOLAS_PARTICULARES.557,POINT (613098.82120779 7798450.6989599),ESCOLAS_PARTICULARES.2860.Particular.ESCOLA INFANTIL VOVÔ HONORATO,2860,ESCOLA INFANTIL VOVÔ HONORATO,Particular,RUA,SAO LUCAS,457,,Sagrada Família,LESTE
ESCOLAS_PARTICULARES.558,POINT (611034.54830089 7798712.3357045),ESCOLAS_PARTICULARES.2482.Particular.INSTITUTO ARCANJO GABRIEL,2482,INSTITUTO ARCANJO GABRIEL,Particular,RUA,PITANGUI,900,,Colégio Batista,NORDESTE
ESCOLAS_PARTICULARES.559,POINT (610331.5405996 7794634.76568206),ESCOLAS_PARTICULARES.2804.Particular.INTEGRALLIS,2804,INTEGRALLIS,Particular,RUA,RAFAEL MAGALHAES,164,,Santo Antônio,CENTRO-SUL
ESCOLAS_PARTICULARES.560,POINT (607565.95038948 7794111.74214198),ESCOLAS_PARTICULARES.2324.Particular.ESCOLA CRISTA SUDOESTE,2324,ESCOLA CRISTA SUDOESTE,Particular,RUA,LINDOLFO DE AZEVEDO,1637,,Jardim América,OESTE
ESCOLAS_PARTICULARES.561,POINT (606918.01668224 7795256.68909135),ESCOLAS_PARTICULARES.2138.Particular.COLEGIO SANTA MARIA NOVA SUICA,2138,COLEGIO SANTA MARIA NOVA SUICA,Particular,RUA,LINDOLFO DE AZEVEDO,345,,Nova Suissa,OESTE
ESCOLAS_PARTICULARES.562,POINT (607041.40749628 7795103.40029284),ESCOLAS_PARTICULARES.2222.Particular.NUCLEO EDUCACIONAL SER FELIZ,2222,NUCLEO EDUCACIONAL SER FELIZ,Particular,RUA,LINDOLFO DE AZEVEDO,509,,Nova Suissa,OESTE
ESCOLAS_PARTICULARES.563,POINT (611329.99727683 7798307.19558704),ESCOLAS_PARTICULARES.2677.Particular.COLEGIO BATISTA MINEIRO,2677,COLEGIO BATISTA MINEIRO,Particular,RUA,PONTE NOVA,443,,Colégio Batista,LESTE
ESCOLAS_PARTICULARES.564,POINT (611576.32500867 7798234.49296801),ESCOLAS_PARTICULARES.2154.Particular.COL CRISTAO EBENEZER,2154,COL CRISTAO EBENEZER,Particular,RUA,PONTE NOVA,723,,Colégio Batista,LESTE
ESCOLAS_PARTICULARES.565,POINT (611481.90184564 7798265.18672038),ESCOLAS_PARTICULARES.2140.Particular.ESCOLA CRISTA IBF,2140,ESCOLA CRISTA IBF,Particular,RUA,PONTE NOVA,615,,Colégio Batista,LESTE
ESCOLAS_PARTICULARES.566,POINT (611557.44202523 7793048.18862522),ESCOLAS_PARTICULARES.2840.Particular.COLÉGIO ECCELLENTE - UNIDADE SION,2840,COLÉGIO ECCELLENTE - UNIDADE SION,Particular,RUA,REPUBLICA ARGENTINA,770,,Sion,CENTRO-SUL
ESCOLAS_PARTICULARES.567,POINT (611557.44202523 7793048.18862522),ESCOLAS_PARTICULARES.2161.Particular.INST EDUC DESPERTAR III ED ESP,2161,INST EDUC DESPERTAR III ED ESP,Particular,RUA,REPUBLICA ARGENTINA,770,,Sion,CENTRO-SUL
ESCOLAS_PARTICULARES.568,POINT (608439.11353004 7807108.78161279),ESCOLAS_PARTICULARES.2881.Particular.ESCOLA INFANTIL CASINHA ENCANTADA,2881,ESCOLA INFANTIL CASINHA ENCANTADA,Particular,RUA,RAMALHO ORTIGAO,900,,Santa Branca,PAMPULHA
ESCOLAS_PARTICULARES.569,POINT (614657.5414009 7798043.32188033),ESCOLAS_PARTICULARES.2055.Particular.COLEGIO SAO FRANCISCO DE ASSIS,2055,COLEGIO SAO FRANCISCO DE ASSIS,Particular,RUA,ANTONIO JUSTINO,280,,Pompéia,LESTE
ESCOLAS_PARTICULARES.570,POINT (605256.46256491 7797278.22761305),ESCOLAS_PARTICULARES.2148.Particular.C EDUC PES NO CHAO,2148,C EDUC PES NO CHAO,Particular,RUA,ANGORITABA,17,,Dom Cabral,NOROESTE
ESCOLAS_PARTICULARES.571,POINT (612068.3710295 7803373.30697731),ESCOLAS_PARTICULARES.2777.Particular.ESCOLA INFANTIL SANTA TEREZINHA,2777,ESCOLA INFANTIL SANTA TEREZINHA,Particular,RUA,AMPERE,5,,Vila Primeiro de Maio,NORTE
ESCOLAS_PARTICULARES.572,POINT (603513.22511399 7787563.70497597),ESCOLAS_PARTICULARES.2661.Particular.ESCOLA INFANTIL BALAO MAGICO,2661,ESCOLA INFANTIL BALAO MAGICO,Particular,RUA,ADOLFO CIOLETTI,855,,Cardoso,BARREIRO
ESCOLAS_PARTICULARES.573,POINT (612581.51816588 7795112.42845519),ESCOLAS_PARTICULARES.2352.Particular.INST EDUC VERDE VIDA SERRA,2352,INST EDUC VERDE VIDA SERRA,Particular,RUA,LUZ,206,,Serra,CENTRO-SUL
ESCOLAS_PARTICULARES.574,POINT (610389.82222708 7802254.5247022),ESCOLAS_PARTICULARES.2310.Particular.COLEGIO CRESCER LTDA,2310,COLEGIO CRESCER LTDA,Particular,RUA,PADRE FELIPE DA SILVA,324,,Santa Cruz,NORDESTE
ESCOLAS_PARTICULARES.575,POINT (614074.40353814 7796330.04061376),ESCOLAS_PARTICULARES.2252.Particular.INST INF MACHADO CINELLI I,2252,INST INF MACHADO CINELLI I,Particular,RUA,PADRE CORREIA DE ALMEIDA,15,,Santa Efigênia,LESTE
ESCOLAS_PARTICULARES.576,POINT (610233.62119858 7803186.40502066),ESCOLAS_PARTICULARES.2731.Particular.ESCOLA INFANTIL PEQUETITOS,2731,ESCOLA INFANTIL PEQUETITOS,Particular,RUA,CORONEL MARCELINO,292,,Santa Rosa,PAMPULHA
ESCOLAS_PARTICULARES.577,POINT (610110.80759364 7803182.08589981),ESCOLAS_PARTICULARES.2081.Particular.COLEGUIUM UNID JARAGUA,2081,COLEGUIUM UNID JARAGUA,Particular,RUA,CORONEL MARCELINO,182,,Santa Rosa,PAMPULHA
ESCOLAS_PARTICULARES.578,POINT (605718.98846316 7807971.06111778),ESCOLAS_PARTICULARES.2728.Particular.SISTEMA CRISTÃO DE ENSINO ÁGAPE,2728,SISTEMA CRISTÃO DE ENSINO ÁGAPE,Particular,RUA,CORREGO FUNDO,71,,Jardim Leblon,VENDA NOVA
ESCOLAS_PARTICULARES.579,POINT (610717.3636542 7800969.02636166),ESCOLAS_PARTICULARES.2398.Particular.ESCOLINHA TIA FLOR,2398,ESCOLINHA TIA FLOR,Particular,RUA,COQUEIRO,66,,Santa Cruz,NORDESTE
ESCOLAS_PARTICULARES.580,POINT (602870.51102618 7790748.72667403),ESCOLAS_PARTICULARES.2196.Particular.HOTELZINHO ESC INF PASSO A PASSO,2196,HOTELZINHO ESC INF PASSO A PASSO,Particular,RUA,CONDE DE SANTANA,135,,Barreiro,BARREIRO
ESCOLAS_PARTICULARES.581,POINT (609951.72876548 7794937.05415212),ESCOLAS_PARTICULARES.2593.Particular.CASA VIVA EDUCACAO E CULTURA,2593,CASA VIVA EDUCACAO E CULTURA,Particular,RUA,CONDE DE LINHARES,403,,Cidade Jardim,CENTRO-SUL
ESCOLAS_PARTICULARES.582,POINT (602609.60426681 7790679.98066708),ESCOLAS_PARTICULARES.2146.Particular.CAT GENERAL ONESIMO BECKER DE ARAUJO,2146,CAT GENERAL ONESIMO BECKER DE ARAUJO,Particular,RUA,CIPRIANO DE CARVALHO,255,,Barreiro,BARREIRO
ESCOLAS_PARTICULARES.583,POINT (605176.27997498 7807770.63191457),ESCOLAS_PARTICULARES.2856.Particular.ESCOLA INFANTIL SEMEAR E CRESCER LTDA,2856,ESCOLA INFANTIL SEMEAR E CRESCER LTDA,Particular,RUA,CONCEICAO DOS OUROS,12,,Céu Azul,VENDA NOVA
ESCOLAS_PARTICULARES.584,POINT (611389.70506056 7793359.63523117),ESCOLAS_PARTICULARES.2100.Particular.COLEGIO SANTA DOROTEIA,2100,COLEGIO SANTA DOROTEIA,Particular,RUA,CHICAGO,240,,Sion,CENTRO-SUL
ESCOLAS_PARTICULARES.585,POINT (608805.88624211 7796406.79499063),ESCOLAS_PARTICULARES.2432.Particular.INSTITUTO DESCOBERTA INFANTIL,2432,INSTITUTO DESCOBERTA INFANTIL,Particular,RUA,LAGOA DOURADA,190,,Prado,OESTE
ESCOLAS_PARTICULARES.586,POINT (612862.18196818 7805526.02879702),ESCOLAS_PARTICULARES.2762.Particular.CASA AQUARELA EDUCAÇÃO INFANTIL,2762,CASA AQUARELA EDUCAÇÃO INFANTIL,Particular,RUA,JOATUBA,94,,Guarani,NORTE
ESCOLAS_PARTICULARES.587,POINT (611921.30639648 7799106.16554158),ESCOLAS_PARTICULARES.2245.Particular.INSTITUTO EDUCACIONAL LAPIDAR,2245,INSTITUTO EDUCACIONAL LAPIDAR,Particular,RUA,JUACEMA,249,,Graça,NORDESTE
ESCOLAS_PARTICULARES.588,POINT (611319.95346367 7801838.01948063),ESCOLAS_PARTICULARES.2355.Particular.CENTRO EDUCACIONAL SANGI,2355,CENTRO EDUCACIONAL SANGI,Particular,RUA,LUIZ CANTANHEDE,26,,Santa Cruz,NORDESTE
ESCOLAS_PARTICULARES.589,POINT (609910.4920974 7797441.33740311),ESCOLAS_PARTICULARES.2514.Particular.INSTITUIÇÃO PINTANDO O SETE MILTICENTRO INFANTIL,2514,INSTITUIÇÃO PINTANDO O SETE MILTICENTRO INFANTIL,Particular,RUA,PATROCINIO,65,,Carlos Prates,NOROESTE
ESCOLAS_PARTICULARES.590,POINT (602642.57115231 7790561.05487408),ESCOLAS_PARTICULARES.2367.Particular.COLEGIO CRISTAO ATOS,2367,COLEGIO CRISTAO ATOS,Particular,RUA,SOUZA MAGALHAES,45,,Barreiro,BARREIRO
ESCOLAS_PARTICULARES.591,POINT (603286.25824974 7790844.71713545),ESCOLAS_PARTICULARES.2378.Particular.META ESC TEC DE FORM PROFISSIONAL,2378,META ESC TEC DE FORM PROFISSIONAL,Particular,RUA,OLIVEIRA LISBOA,41,,Barreiro,BARREIRO
ESCOLAS_PARTICULARES.592,POINT (612584.72579931 7801160.32742288),ESCOLAS_PARTICULARES.2395.Particular.PRO SABER C RECREATIVO,2395,PRO SABER C RECREATIVO,Particular,RUA,OLIVER,54,,União,NORDESTE
ESCOLAS_PARTICULARES.593,POINT (607175.18807414 7808313.6013947),ESCOLAS_PARTICULARES.2843.Particular.ESCOLA INFANTIL TIC-TAC,2843,ESCOLA INFANTIL TIC-TAC,Particular,RUA,EUCLIDES DA CUNHA,187,,Santa Mônica,VENDA NOVA
ESCOLAS_PARTICULARES.594,POINT (616270.20590743 7798088.7026432),ESCOLAS_PARTICULARES.2837.Particular.CECAF CENTRO EDUCACIONAL CAMINHO PARA O FUTURO,2837,CECAF CENTRO EDUCACIONAL CAMINHO PARA O FUTURO,Particular,RUA,ITAIPU,995,,Alto Vera Cruz,LESTE
ESCOLAS_PARTICULARES.595,POINT (612425.90259233 7798645.6292824),ESCOLAS_PARTICULARES.2050.Particular.JARDIM DE INFANCIA PEDACINHO DE GENTE,2050,JARDIM DE INFANCIA PEDACINHO DE GENTE,Particular,RUA,JOAO GUALBERTO FILHO,141,,Sagrada Família,LESTE
ESCOLAS_PARTICULARES.596,POINT (607298.95819702 7794620.2086451),ESCOLAS_PARTICULARES.2688.Particular.COLEGIO PENTAGONO,2688,COLEGIO PENTAGONO,Particular,RUA,OMEGA,170,,Jardim América,OESTE
ESCOLAS_PARTICULARES.597,POINT (613158.66129985 7793975.43988591),ESCOLAS_PARTICULARES.2369.Particular.ESCOLA DA SERRA,2369,ESCOLA DA SERRA,Particular,RUA,DO OURO,1900,,Serra,CENTRO-SUL
ESCOLAS_PARTICULARES.598,POINT (613039.14603262 7794464.03043472),ESCOLAS_PARTICULARES.2118.Particular.COL METODO,2118,COL METODO,Particular,RUA,DO OURO,1369,,Serra,CENTRO-SUL
ESCOLAS_PARTICULARES.599,POINT (607511.15675414 7808185.49746988),ESCOLAS_PARTICULARES.2485.Particular.CENTRO PEDAGOGICO ABECEDARIO DA ALEGRIA,2485,CENTRO PEDAGOGICO ABECEDARIO DA ALEGRIA,Particular,RUA,OLAVO BILAC,823,,Santa Mônica,VENDA NOVA
ESCOLAS_PARTICULARES.600,POINT (602754.82183071 7798256.80842576),ESCOLAS_PARTICULARES.2372.Particular.COLEGIO CEAPS,2372,COLEGIO CEAPS,Particular,RUA,MACARENA,294,,Pindorama,NOROESTE
ESCOLAS_PARTICULARES.601,POINT (607257.81967983 7795800.27844532),ESCOLAS_PARTICULARES.2680.Particular.INST CORACAO DE JESUS,2680,INST CORACAO DE JESUS,Particular,RUA,OLINDA,254,,Nova Suissa,OESTE
ESCOLAS_PARTICULARES.602,POINT (606144.42455377 7797746.55228692),ESCOLAS_PARTICULARES.2425.Particular.ESC CRISTA ARCA DA ALIANCA,2425,ESC CRISTA ARCA DA ALIANCA,Particular,RUA,OLINTO MAGALHAES,526,,Padre Eustáquio,NOROESTE
ESCOLAS_PARTICULARES.603,POINT (606085.92853433 7797753.0009743),ESCOLAS_PARTICULARES.2325.Particular.JD DE INF CASINHA ENCANTADA,2325,JD DE INF CASINHA ENCANTADA,Particular,RUA,OLINTO MAGALHAES,586,,Padre Eustáquio,NOROESTE
ESCOLAS_PARTICULARES.604,POINT (612011.73032503 7805464.02141845),ESCOLAS_PARTICULARES.2382.Particular.CENTRO EDUCACIONAL NOVO PROGRESSO,2382,CENTRO EDUCACIONAL NOVO PROGRESSO,Particular,RUA,IMBARE,258,,Guarani,NORTE
ESCOLAS_PARTICULARES.605,POINT (603587.61087538 7801636.36052772),ESCOLAS_PARTICULARES.2358.Particular.SISTEMA DE ENS MUNDO DO SABER,2358,SISTEMA DE ENS MUNDO DO SABER,Particular,RUA,JORNALISTA MARIO EUGENIO,162,,Serrano,PAMPULHA
ESCOLAS_PARTICULARES.606,POINT (603684.57375846 7801393.57994501),ESCOLAS_PARTICULARES.2388.Particular.INSTITUTO EDUCACIONAL SARAMENHA IESA,2388,INSTITUTO EDUCACIONAL SARAMENHA IESA,Particular,RUA,HELIO DE SENNA FIGUEIREDO,381,,Serrano,PAMPULHA
ESCOLAS_PARTICULARES.607,POINT (608883.71052058 7795651.95863538),ESCOLAS_PARTICULARES.2180.Particular.CENTRO EDUCACIONAL TRANSMUTARE LTDA GUTIERREZ,2180,CENTRO EDUCACIONAL TRANSMUTARE LTDA GUTIERREZ,Particular,RUA,ANDRE CAVALCANTI,625,,Gutierrez,OESTE
ESCOLAS_PARTICULARES.608,POINT (615022.13965229 7799385.88860476),ESCOLAS_PARTICULARES.2542.Particular.INSTITUTO PEDAGOGICO ILUMINAR,2542,INSTITUTO PEDAGOGICO ILUMINAR,Particular,RUA,ATACARAMBU,111,,São Geraldo,LESTE
ESCOLAS_PARTICULARES.609,POINT (609132.16605506 7795282.39385922),ESCOLAS_PARTICULARES.2103.Particular.CENTRO EDUCACIONAL ROGEDO,2103,CENTRO EDUCACIONAL ROGEDO,Particular,RUA,ALMIRANTE ALEXANDRINO,470,,Gutierrez,OESTE
ESCOLAS_PARTICULARES.610,POINT (602737.30765743 7798495.96974517),ESCOLAS_PARTICULARES.2397.Particular.SISTEMA ENSINO PEDACINHO DO CEU,2397,SISTEMA ENSINO PEDACINHO DO CEU,Particular,RUA,AIMARA,43,,Pindorama,NOROESTE
ESCOLAS_PARTICULARES.611,POINT (608060.8989475 7794617.86912131),ESCOLAS_PARTICULARES.2163.Particular.SISTEMA APICE DE ENSINO,2163,SISTEMA APICE DE ENSINO,Particular,RUA,MARACAJU,120,,Nova Granada,OESTE
ESCOLAS_PARTICULARES.612,POINT (609028.68895499 7800780.52473062),ESCOLAS_PARTICULARES.2748.Particular.CENTRO EDUCACIONAL DEMICHELI,2748,CENTRO EDUCACIONAL DEMICHELI,Particular,RUA,LAGINHA,38,,Ermelinda,NOROESTE
ESCOLAS_PARTICULARES.613,POINT (604748.53504797 7794553.48222707),ESCOLAS_PARTICULARES.2718.Particular.ESCOLA INFANTIL MICKEY,2718,ESCOLA INFANTIL MICKEY,Particular,RUA,JABOATAO,88,,Jardinópolis,OESTE
ESCOLAS_PARTICULARES.614,POINT (604249.94182677 7790369.18392886),ESCOLAS_PARTICULARES.2803.Particular.INSTITUTO CRISTÃO ARCA DA ALIANÇA,2803,INSTITUTO CRISTÃO ARCA DA ALIANÇA,Particular,RUA,DOS AMERICANOS,391,,Milionários,BARREIRO
ESCOLAS_PARTICULARES.615,POINT (604313.78115331 7790423.29291513),ESCOLAS_PARTICULARES.2411.Particular.INST EDUC MUNDO DA IMAGINACAO,2411,INST EDUC MUNDO DA IMAGINACAO,Particular,RUA,DOS AMERICANOS,467,,Milionários,BARREIRO
ESCOLAS_PARTICULARES.616,POINT (606236.32448844 7794571.2986006),ESCOLAS_PARTICULARES.2257.Particular.INST DE EDUC INF CANTINHO MAGICO,2257,INST DE EDUC INF CANTINHO MAGICO,Particular,RUA,MARIA DA FE,333,,Salgado Filho,OESTE
ESCOLAS_PARTICULARES.617,POINT (605255.19270489 7795922.72352197),ESCOLAS_PARTICULARES.2428.Particular.ESC INF PINGO DE LUZ,2428,ESC INF PINGO DE LUZ,Particular,RUA,MARIANO PROCOPIO,192,,João Pinheiro,NOROESTE
ESCOLAS_PARTICULARES.618,POINT (616387.97305563 7798842.36923655),ESCOLAS_PARTICULARES.2709.Particular.INSTITUTO EDUCACIONAL RAIO DE SOL,2709,INSTITUTO EDUCACIONAL RAIO DE SOL,Particular,RUA,MAIRINK,124,,Casa Branca,LESTE
ESCOLAS_PARTICULARES.619,POINT (604685.63574768 7798808.39615168),ESCOLAS_PARTICULARES.2463.Particular.CEI ELEFANTINHO COR DE ROSA,2463,CEI ELEFANTINHO COR DE ROSA,Particular,RUA,MARIA MAGALHAES DE SOUZA,150,,Inconfidência,NOROESTE
ESCOLAS_PARTICULARES.620,POINT (604451.43727798 7797052.50355852),ESCOLAS_PARTICULARES.2408.Particular.CIA DA CRIANCA,2408,CIA DA CRIANCA,Particular,RUA,OSMARIO SOARES,151,,Dom Bosco,NOROESTE
ESCOLAS_PARTICULARES.621,POINT (604471.35099196 7797262.90073279),ESCOLAS_PARTICULARES.2732.Particular.CENTRO EDUCACIONAL RABISCO,2732,CENTRO EDUCACIONAL RABISCO,Particular,RUA,OSMARIO SOARES,360,,Dom Bosco,NOROESTE
ESCOLAS_PARTICULARES.622,POINT (606644.93081084 7794591.84441856),ESCOLAS_PARTICULARES.2269.Particular.SISTEMA LAMAXI DE ENSINO,2269,SISTEMA LAMAXI DE ENSINO,Particular,RUA,MAGI SALOMON,511,,Salgado Filho,OESTE
ESCOLAS_PARTICULARES.623,POINT (608122.03363711 7795429.12399273),ESCOLAS_PARTICULARES.2430.Particular.ESPACO VIVO,2430,ESPACO VIVO,Particular,RUA,CATETE,561,,Alto Barroca,OESTE
ESCOLAS_PARTICULARES.624,POINT (614729.18129615 7798413.53652421),ESCOLAS_PARTICULARES.2204.Particular.ESCOLA CRISTA DA POMPEIA,2204,ESCOLA CRISTA DA POMPEIA,Particular,RUA,VIOLETA,735,,Esplanada,LESTE
ESCOLAS_PARTICULARES.625,POINT (612127.79882934 7805744.62430254),ESCOLAS_PARTICULARES.2400.Particular.SISTEMA EDUC ALEGRIA DE VIVER,2400,SISTEMA EDUC ALEGRIA DE VIVER,Particular,RUA,CLOVIS DE CASTRO,31,,Floramar,NORTE
ESCOLAS_PARTICULARES.626,POINT (599401.40187243 7790473.37272153),ESCOLAS_PARTICULARES.2292.Particular.INST EDUC MARIA MORATO,2292,INST EDUC MARIA MORATO,Particular,RUA,DAS VERBENAS,67,,Lindéia,BARREIRO
ESCOLAS_PARTICULARES.627,POINT (599402.93559947 7790495.29825865),ESCOLAS_PARTICULARES.2538.Particular.CERES - CENTRO EDUCACIONAL REINO DO SABER,2538,CERES - CENTRO EDUCACIONAL REINO DO SABER,Particular,RUA,DAS VERBENAS,64,,Lindéia,BARREIRO
